"contig","gene","strand","event_id","confirmed","exon_pre_end","exon1_start","exon1_end","exon2_start","exon2_end","exon_aft_start","event_jid","ll_ratio","psi_Brain_brain_3b_TSMRU_V102.star","psi_Brain_brain_3c_TSMRU_V103.star","psi_Brain_brain_a_TSMRU_V29.star","psi_SI_smallintestine_4a_TSMRU_V151.star","psi_SI_smallintestine_4b_TSMRU_V152.star","psi_SI_smallintestine_4c_TSMRU_V153.star","psi_SI_smallintestine_4d_TSMRU_V156.star","depth_Brain_brain_3b_TSMRU_V102.star","depth_Brain_brain_3c_TSMRU_V103.star","depth_Brain_brain_a_TSMRU_V29.star","depth_SI_smallintestine_4a_TSMRU_V151.star","depth_SI_smallintestine_4b_TSMRU_V152.star","depth_SI_smallintestine_4c_TSMRU_V153.star","depth_SI_smallintestine_4d_TSMRU_V156.star","fitPSI_Brain","fitPSI_SI","fitPSI_all","fitW_2group","fitW_all"
"chr10","ENSG00000198954","+","mutex_exons_1042",0,68989258,68995204,68995278,68989717,68989859,69000424,"chr10:g.68989258j68995204_68995278j69000424>68989258j68989717_68989859j69000424[splMUT]",0.106938445427687,1,0.5,0,NA,0,0.75,0.666666666666667,1,4,1,0,1,4,3,0.499999998147514,0.623513799379766,0.570113175880225,201.09762704168,191.678766157588
"chr10","ENSG00000198954","+","mutex_exons_1043",0,68989258,68999715,68999814,68989717,68989859,69000424,"chr10:g.68989258j68999715_68999814j69000424>68989258j68989717_68989859j69000424[splMUT]",0.169512942283831,1,0.333333333333333,0,NA,0.5,0.5,0.666666666666667,1,3,1,0,2,2,3,0.400633780145258,0.570899542511746,0.499991464533518,199.953977718392,199.514752166032
"chr10","ENSG00000198954","+","mutex_exons_1044",0,69005915,69006842,69006929,69007627,69007751,69008841,"chr10:g.69005915j69006842_69006929j69008841>69005915j69007627_69007751j69008841[splMUT]",1.63380953263265,0,0.7,0,0,0,0,0,1,10,3,1,6,3,8,0.294448335593578,7.2079934700742e-06,0.0841761177544755,2.0030857886707,2.00138579126854
"chr10","ENSG00000156515","+","mutex_exons_1045",0,69270108,69271007,69271096,69278524,69278785,69282529,"chr10:g.69270108j69271007_69271096j69282529>69270108j69278524_69278785j69282529[splMUT]",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"chr10","ENSG00000197467","+","mutex_exons_1046",4,69947342,69953948,69954025,69952882,69952968,69957004,"chr10:g.69947342j69953948_69954025j69957004>69947342j69952882_69952968j69957004[splMUT]",0.125472848263717,0,0.428571428571429,0,0,0.25,1,0,3,7,7,6,4,2,3,0.14891645246096,0.25238752131603,0.203703599997103,2.00234150949823,2.00243061276854
"chr10","ENSG00000156026","+","mutex_exons_1047",0,72860527,72861679,72861776,72868703,72868863,72871377,"chr10:g.72860527j72861679_72861776j72871377>72860527j72868703_72868863j72871377[splMUT]",1.05719841769769e-08,0,0,0,0,0,0,0,49,41,21,157,52,54,85,1.36884597727854e-10,2.59975092589596e-10,3.49112122784622e-10,2.18555078969126,2.80720376245967
"chr10","ENSG00000148655","+","mutex_exons_1048",0,76324485,76535798,76535920,76346430,76346553,76557209,"chr10:g.76324485j76535798_76535920j76557209>76324485j76346430_76346553j76557209[splMUT]",2.67609595025418,0,NA,NA,NA,0.846153846153846,0.625,0.8,2,0,0,0,13,8,5,9.338916228158e-06,0.767729728849936,0.711096243053161,200.665910999125,166.604614491481
"chr10","ENSG00000148655","+","mutex_exons_1049",0,76324485,76346430,76346553,76535798,76535987,76557209,"chr10:g.76324485j76346430_76346553j76557209>76324485j76535798_76535987j76557209[splMUT]",0.983093916559056,1,0,NA,NA,0.2,0.3,0.25,2,1,0,0,10,10,4,0.665829752622205,0.251108735695971,0.298253746122997,200.928630284854,199.495209254979
"chr10","ENSG00000138326","+","mutex_exons_1050",2,78037304,78037439,78037441,78037965,78037993,78040204,"chr10:g.78037304j78037439_78037441j78040204>78037304j78037965_78037993j78040204[splMUT]",6.99054730573889,0.54228855721393,0.397350993377483,0.477272727272727,0.982076637824475,0.829479768786127,0.902374670184697,0.976973684210526,201,302,176,3236,346,758,608,0.472006445572771,0.931483576462794,0.740373120501201,26.2523613121698,2.83722884988346
"chr10","ENSG00000138326","+","mutex_exons_1051",0,78037304,78040201,78040225,78037439,78038275,78040615,"chr10:g.78037304j78040201_78040225j78040615>78037304j78037439_78038275j78040615[splMUT]",0.000243914295175784,0.955696202531646,0.924764890282132,0.940281030444965,0.486152032999411,0.983994290957284,0.969378686272926,0.970212765957447,1422,957,854,3394,9809,12377,11045,0.880811066573373,0.879138319125005,0.879867296443913,5.76425811415406,5.76342205581548
"chr10","ENSG00000185745","+","mutex_exons_1052",1,89392717,89393107,89393203,89399890,89400003,89402281,"chr10:g.89392717j89393107_89393203j89402281>89392717j89399890_89400003j89402281[splMUT]",0.487040254774637,0.166666666666667,0,0,0,0.6,0,0.6,12,6,13,8,5,5,10,0.0905080940708555,0.260784126173386,0.17001880293018,2.1921684743672,2.00277223280915
"chr10","ENSG00000185745","+","mutex_exons_1053",1,89392717,89393107,89393203,89399895,89400003,89402281,"chr10:g.89392717j89393107_89393203j89402281>89392717j89399895_89400003j89402281[splMUT]",0.570199949552498,0.0952380952380952,0,0,0,0.6,0,0.6,21,9,21,9,5,9,10,0.0753857369667758,0.236277011738113,0.143624639007591,2.00355692529776,2.00148291847245
"chr10","ENSG00000185745","+","mutex_exons_1054",1,89392717,89399890,89400003,89393107,89393341,89402281,"chr10:g.89392717j89399890_89400003j89402281>89392717j89393107_89393341j89402281[splMUT]",0.186572825891464,0.769230769230769,1,0.866666666666667,1,0.4,1,0.363636363636364,13,6,15,8,5,5,11,0.817753551732748,0.727819014290281,0.764577550811143,3.36999854772764,2.00006743390505
"chr10","ENSG00000185745","+","mutex_exons_1055",1,89392717,89399895,89400003,89393107,89393341,89402281,"chr10:g.89392717j89399895_89400003j89402281>89392717j89393107_89393341j89402281[splMUT]",0.124169719877772,0.863636363636364,1,0.91304347826087,1,0.4,1,0.363636363636364,22,9,23,9,5,9,11,0.847675022536491,0.760078394728372,0.803880032401592,2.61916939909759,2.22906482663392
"chr10","ENSG00000165338","+","mutex_exons_1056",0,91484655,91485180,91485303,91488736,91488879,91491200,"chr10:g.91484655j91485180_91485303j91491200>91484655j91488736_91488879j91491200[splMUT]",0.0523730447568482,0.96551724137931,0.848484848484849,1,0.8,0.955555555555556,0.888888888888889,0.905405405405405,29,33,13,5,45,54,74,0.922427709537826,0.908600617550979,0.912991232003832,200.195540544908,201.727966791546
"chr10","ENSG00000107854","+","mutex_exons_1057",7,91834024,91836919,91836998,91836796,91836884,91840561,"chr10:g.91834024j91836919_91836998j91840561>91834024j91836796_91836884j91840561[splMUT]",1.05324335326704,1,0.993589743589744,1,1,0.944281524926686,0.996363636363636,0.9765625,241,156,137,118,341,275,512,0.995583842437484,0.979699151698689,0.986580611207955,50.087656560206,32.2416018315034
"chr10","ENSG00000107854","+","mutex_exons_1058",0,91834024,91836921,91836998,91836796,91836884,91840561,"chr10:g.91834024j91836921_91836998j91840561>91834024j91836796_91836884j91840561[splMUT]",1.04846951068874,1,0.98876404494382,1,1,0.9064039408867,0.993670886075949,0.955555555555556,151,89,78,75,203,158,270,0.992318591185536,0.964831813322339,0.976766896470385,27.7685027318559,17.9974524189063
"chr10","ENSG00000108231","+","mutex_exons_1059",0,93777617,93780282,93780332,93782743,93783043,93790099,"chr10:g.93777617j93780282_93780332j93790099>93777617j93782743_93783043j93790099[splMUT]",NA,1,1,1,NA,NA,NA,NA,1,11,1,0,0,0,0,NA,NA,0.999999999781166,NA,5.8297449203006
"chr10","ENSG00000177853","+","mutex_exons_1060",0,96133648,96136827,96136880,96135170,96135289,96155326,"chr10:g.96133648j96136827_96136880j96155326>96133648j96135170_96135289j96155326[splMUT]",0.2382393431042,0,NA,1,1,NA,0,0,1,0,4,2,0,1,1,0.698055606124803,0.421560485001159,0.549873784156933,2.00099397991495,2.00170820090077
"chr10","ENSG00000177853","+","mutex_exons_1061",2,96133648,96136827,96136880,96151416,96151566,96155326,"chr10:g.96133648j96136827_96136880j96155326>96133648j96151416_96151566j96155326[splMUT]",0.200323460207368,0,0,0.363636363636364,0.125,0,0,0,11,9,11,16,24,22,21,0.099383158280103,0.0404032934920584,0.0628650270612161,3.17587776000891,2.57861872282648
"chr10","ENSG00000196233","+","mutex_exons_1062",1,96833479,96833777,96833841,96858292,96858416,96884403,"chr10:g.96833479j96833777_96833841j96884403>96833479j96858292_96858416j96884403[splMUT]",NA,NA,NA,NA,0,NA,1,0.5,0,0,0,1,0,2,2,NA,NA,0.598326251292039,NA,126.363486036442
"chr10","ENSG00000196233","+","mutex_exons_1063",2,96833479,96833777,96833841,96858292,96858416,96907265,"chr10:g.96833479j96833777_96833841j96907265>96833479j96858292_96858416j96907265[splMUT]",0.545980751752474,NA,0,NA,0,NA,1,0.5,0,1,0,3,0,2,2,9.66912571874507e-06,0.46398434186279,0.382175186853614,2.00277630003213,2.00000083537338
"chr10","ENSG00000171307","+","mutex_exons_1064",0,97446353,97448190,97448350,97450357,97450536,97451671,"chr10:g.97446353j97448190_97448350j97451671>97446353j97450357_97450536j97451671[splMUT]",0.216557954508468,0,NA,0,0,0,0,0.333333333333333,2,0,1,2,5,3,3,8.64461770818606e-06,0.0773982301271533,0.0627132844487575,193.685551745362,177.528164668948
"chr10","ENSG00000155254","+","mutex_exons_1065",0,97714034,97715321,97715405,97716212,97716311,97717194,"chr10:g.97714034j97715321_97715405j97717194>97714034j97716212_97716311j97717194[splMUT]",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,1,6,NA,NA,2.3657087101524e-09,NA,11.6001374589405
"chr10","ENSG00000166024","+","mutex_exons_1066",4,98209899,98211307,98211348,98230066,98230223,98231512,"chr10:g.98209899j98211307_98211348j98231512>98209899j98230066_98230223j98231512[splMUT]",0.000172574451632101,0,NA,1,0.428571428571429,0.833333333333333,NA,0,1,0,1,7,6,0,2,0.499999999999659,0.507311728650276,0.505903798019273,7.58287749687968,7.51828785913875
"chr10","ENSG00000166024","+","mutex_exons_1067",5,98209899,98211307,98211348,98230066,98230227,98231512,"chr10:g.98209899j98211307_98211348j98231512>98209899j98230066_98230227j98231512[splMUT]",0.0777372551259701,0,NA,1,0.375,0.833333333333333,NA,0,3,0,1,8,6,0,2,0.312651594359538,0.461985048125886,0.416858530426983,3.11173648875497,2.29305250271479
"chr10","ENSG00000166024","+","mutex_exons_1068",0,98209899,98230066,98230223,98231519,98231687,98234446,"chr10:g.98209899j98230066_98230223j98234446>98209899j98231519_98231687j98234446[splMUT]",0.151284400948144,0.0416666666666667,0,0,0.16,0.032258064516129,0,0.032258064516129,24,12,6,25,31,36,31,0.027567888677041,0.0491417482185545,0.0427368393833792,47.2025651798403,42.2247411268552
"chr10","ENSG00000227695","+","mutex_exons_1069",0,99928240,99929736,99929859,99955674,99955832,99956482,"chr10:g.99928240j99929736_99929859j99956482>99928240j99955674_99955832j99956482[splMUT]",0.427882968447776,0.5,1,NA,0.833333333333333,NA,NA,NA,6,3,0,18,0,0,0,0.668288204971477,0.831690985549428,0.77591824059062,200.894537720973,180.309712160694
"chr10","ENSG00000107819","+","mutex_exons_1070",2,101034855,101035497,101035547,101035583,101035667,101036003,"chr10:g.101034855j101035497_101035547j101036003>101034855j101035583_101035667j101036003[splMUT]",0.433589672087095,0.505952380952381,0.555555555555556,0.533333333333333,0.397379912663755,0.55,0.556701030927835,0.487341772151899,168,243,75,229,200,97,158,0.532962345383849,0.49053848671429,0.508807782637181,201.864041021699,130.541779410461
"chr10","ENSG00000166167","+","mutex_exons_1071",0,101354228,101453501,101453556,101430345,101430452,101461981,"chr10:g.101354228j101453501_101453556j101461981>101354228j101430345_101430452j101461981[splMUT]",0.749884545286544,0,0,0.0540540540540541,0,0,0,0,70,93,74,6,40,42,44,0.0175493229376863,5.12003005193596e-06,0.00864687929862262,13.0350727294642,12.4224539387141
"chr10","ENSG00000138111","+","mutex_exons_1072",1,102470075,102471273,102471396,102470278,102470494,102472854,"chr10:g.102470075j102471273_102471396j102472854>102470075j102470278_102470494j102472854[splMUT]",0.547790457349509,0.916666666666667,1,0.95,1,1,1,1,24,33,20,5,3,2,5,0.960139412179013,0.9999962968273,0.967122738189777,201.640582737545,198.602589116222
"chr10","ENSG00000156398","+","mutex_exons_1073",0,102714681,102716234,102716329,102715223,102715328,102716614,"chr10:g.102714681j102716234_102716329j102716614>102714681j102715223_102715328j102716614[splMUT]",NA,NA,NA,NA,NA,NA,0.833333333333333,NA,0,0,0,0,0,6,0,NA,NA,0.832033041522487,NA,189.724140793067
"chr10","ENSG00000156398","+","mutex_exons_1074",0,102714681,102716234,102716329,102715223,102715328,102726612,"chr10:g.102714681j102716234_102716329j102726612>102714681j102715223_102715328j102726612[splMUT]",NA,NA,NA,NA,NA,NA,0.909090909090909,0,0,0,0,0,0,11,1,NA,NA,0.829503610590849,NA,193.566859127476
"chr10","ENSG00000156398","+","mutex_exons_1075",0,102714681,102715223,102715328,102716589,102716711,102726612,"chr10:g.102714681j102715223_102715328j102726612>102714681j102716589_102716711j102726612[splMUT]",0.450497434869989,0,0,NA,0,NA,0.2,0.142857142857143,1,2,0,1,0,5,7,8.47773617211739e-06,0.155295211405983,0.125971063675418,201.323550670546,200.831829890089
"chr10","ENSG00000156398","+","mutex_exons_1076",1,102714681,102724936,102724996,102715223,102715328,102726612,"chr10:g.102714681j102724936_102724996j102726612>102714681j102715223_102715328j102726612[splMUT]",NA,NA,NA,NA,NA,NA,0,0.5,0,0,0,0,0,1,2,NA,NA,0.333071588675469,NA,191.465608566243
"chr10","ENSG00000156398","+","mutex_exons_1077",0,102714681,102716234,102716329,102716589,102716711,102726612,"chr10:g.102714681j102716234_102716329j102726612>102714681j102716589_102716711j102726612[splMUT]",0.612973805511229,0,0,NA,0,NA,0.714285714285714,0,1,2,0,1,0,14,6,9.29035739305855e-06,0.258590843183191,0.166682804849844,2.0010034563327,2.00133237183606
"chr10","ENSG00000156398","+","mutex_exons_1078",0,102714681,102724936,102724996,102716234,102716329,102726612,"chr10:g.102714681j102724936_102724996j102726612>102714681j102716234_102716329j102726612[splMUT]",NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,10,1,NA,NA,0.215984829677227,NA,2.00388135998434
"chr10","ENSG00000156398","+","mutex_exons_1079",0,102714681,102724936,102724996,102716589,102716711,102726612,"chr10:g.102714681j102724936_102724996j102726612>102714681j102716589_102716711j102726612[splMUT]",0.234068497117869,0,0,NA,0,NA,0,0.142857142857143,1,2,0,1,0,4,7,8.75396092456463e-06,0.0841461104161784,0.0670160425280736,200.159829511327,195.571436917364
"chr10","ENSG00000156398","+","mutex_exons_1080",3,102714681,102724936,102724996,102716614,102716711,102726612,"chr10:g.102714681j102724936_102724996j102726612>102714681j102716614_102716711j102726612[splMUT]",0.129115466488971,0,0,NA,0,0,0,0.1,2,2,0,4,6,10,10,8.09033069492772e-06,0.033914448067137,0.0299200015705368,200.901097833543,199.565597642703
"chr10","ENSG00000148834","+","mutex_exons_1081",2,104263077,104266084,104266190,104265912,104266028,104267252,"chr10:g.104263077j104266084_104266190j104267252>104263077j104265912_104266028j104267252[splMUT]",0.187230779476794,1,0.998275862068966,1,0.994194484760523,0.993736951983299,1,1,327,580,254,689,479,480,654,0.998421740340341,0.996823399231251,0.997555628887147,201.864424339833,201.864251160741
"chr10","ENSG00000148834","+","mutex_exons_1082",2,104263077,104266084,104266190,104265912,104266050,104267252,"chr10:g.104263077j104266084_104266190j104267252>104263077j104265912_104266050j104267252[splMUT]",1.45246575672111,1,1,1,0.994194484760523,0.993736951983299,1,1,327,579,254,689,479,480,654,0.999999802337113,0.996823767063758,0.99830914315124,201.835811312176,201.864045718981
"chr10","ENSG00000148700","+","mutex_exons_1083",0,109996446,110064241,110064309,110075618,110075709,110100625,"chr10:g.109996446j110064241_110064309j110100625>109996446j110075618_110075709j110100625[splMUT]",0.296156244997334,0,0,0.666666666666667,0,NA,NA,NA,9,1,3,2,0,0,0,0.187225209399207,9.69758639496624e-06,0.144713506527232,2.000932844484,2.00647382180332
"chr10","ENSG00000148700","+","mutex_exons_1084",0,109996446,110079240,110079297,110064241,110064309,110100625,"chr10:g.109996446j110079240_110079297j110100625>109996446j110064241_110064309j110100625[splMUT]",0.640234928976121,1,1,0.818181818181818,1,1,1,1,19,15,11,11,5,4,3,0.946255727855966,0.999990033714498,0.971208798601671,5.71676276181554,6.05759213519186
"chr10","ENSG00000148700","+","mutex_exons_1085",0,110130486,110131770,110131783,110132305,110132499,110133326,"chr10:g.110130486j110131770_110131783j110133326>110130486j110132305_110132499j110133326[splMUT]",0.8717809115749,0.168539325842697,0,0,0,0,0,0,89,42,43,179,7,4,18,0.0516614330135778,9.86937603414203e-06,0.0237838491011644,3.1199292185258,2.68098318201364
"chr10","ENSG00000148700","+","mutex_exons_1086",0,110130486,110131770,110131783,110132305,110132744,110133326,"chr10:g.110130486j110131770_110131783j110133326>110130486j110132305_110132744j110133326[splMUT]",0.8717809115749,0.168539325842697,0,0,0,0,0,0,89,42,43,179,7,4,18,0.0516614330135778,9.86937603414203e-06,0.0237838491011644,3.1199292185258,2.68098318201364
"chr10","ENSG00000148737","+","mutex_exons_1087",1,113040126,113089397,113089540,113086047,113086233,113141184,"chr10:g.113040126j113089397_113089540j113141184>113040126j113086047_113086233j113141184[splMUT]",-2.55403893589801e-08,1,1,NA,1,1,1,1,1,3,0,4,9,5,8,0.999999981885964,0.999999999567722,0.999999997999543,6.31999609988835,9.53821189539271
"chr10","ENSG00000148737","+","mutex_exons_1088",1,113040126,113089400,113089540,113086047,113086233,113141184,"chr10:g.113040126j113089400_113089540j113141184>113040126j113086047_113086233j113141184[splMUT]",NA,NA,1,NA,1,1,1,1,0,4,0,7,9,12,9,NA,NA,0.999999999702269,NA,5.71590216309772
"chr10","ENSG00000266200","+","mutex_exons_1089",0,116636914,116638369,116638370,116637128,116637132,116638374,"chr10:g.116636914j116638369_116638370j116638374>116636914j116637128_116637132j116638374[splMUT]",4.35172771074368,0,NA,NA,0.933884297520661,1,0.75,0.75,3,0,0,121,5,8,8,8.66991899179003e-06,0.907431634109937,0.717167464779464,201.781107720734,2.77834413564072
"chr10","ENSG00000119979","+","mutex_exons_1090",1,119123569,119129515,119129543,119132515,119132609,119137057,"chr10:g.119123569j119129515_119129543j119137057>119123569j119132515_119132609j119137057[splMUT]",0.337883795863029,0.955752212389381,1,0.971428571428571,0.945945945945946,0.955555555555556,0.973154362416107,0.96319018404908,113,76,35,37,135,149,163,0.974581949948118,0.960212932840811,0.965217613608768,201.864246352532,201.714889951271
"chr10","ENSG00000187908","+","mutex_exons_1091",1,122576722,122580866,122580895,122600064,122600093,122600991,"chr10:g.122576722j122580866_122580895j122600991>122576722j122600064_122600093j122600991[splMUT]",0.0198390829349187,0,0,NA,0.00292397660818713,NA,NA,NA,2,2,0,342,0,0,0,7.27124447860047e-06,0.00498271843924069,0.00488616426715028,201.99125071612,201.89223929502
"chr10","ENSG00000187908","+","mutex_exons_1092",1,122580895,122581793,122581825,122594496,122594528,122598774,"chr10:g.122580895j122581793_122581825j122598774>122580895j122594496_122594528j122598774[splMUT]",0.0298630102021207,0,1,NA,0.729203539823009,NA,NA,1,1,2,0,565,0,0,1,0.665864438863649,0.729868513898068,0.728730575707495,201.846619027693,201.447448485193
"chr10","ENSG00000187908","+","mutex_exons_1093",1,122580895,122594496,122594528,122600991,122601023,122601797,"chr10:g.122580895j122594496_122594528j122601797>122580895j122600991_122601023j122601797[splMUT]",0.814826214551999,0,0.5,NA,0.1015625,NA,NA,NA,3,4,0,384,0,0,0,0.285103859839661,0.103526850925896,0.11210934647503,201.833107654523,201.635248356914
"chr10","ENSG00000187908","+","mutex_exons_1094",5,122581825,122582600,122582923,122586060,122586383,122588944,"chr10:g.122581825j122582600_122582923j122588944>122581825j122586060_122586383j122588944[splMUT]",0.630855935341563,NA,0,NA,0.465895953757225,NA,NA,1,0,1,0,865,0,0,1,9.84099490792227e-06,0.469288554685257,0.466473165712792,201.869059679559,201.876663995003
"chr10","ENSG00000187908","+","mutex_exons_1095",1,122581825,122582600,122582923,122592272,122592595,122593569,"chr10:g.122581825j122582600_122582923j122593569>122581825j122592272_122592595j122593569[splMUT]",2.77868497349215,0,0,NA,0.505674653215637,NA,NA,1,3,1,0,793,0,0,1,9.02733709008035e-06,0.508681745735443,0.496574761035102,201.934652663319,201.84547189306
"chr10","ENSG00000187908","+","mutex_exons_1096",0,122581825,122582600,122582923,122592272,122592595,122595559,"chr10:g.122581825j122582600_122582923j122595559>122581825j122592272_122592595j122595559[splMUT]",NA,NA,NA,NA,1,NA,NA,1,0,0,0,401,0,0,1,NA,NA,0.999999999974969,NA,2.2568426932941
