contig,gene,strand,event_id,confirmed,exon_pre_end,exon1_start,exon1_end,exon2_start,exon2_end,exon_aft_start,event_jid,colon_8a_TSMRU_colon_8a._iso1,colon_8b_TSMRU_colon_8b._iso1,colon_a_TSMRU_V10.star_iso1,colon_b_TSMRU_V11.star_iso1,colon_c_TSMRU_V14.star_iso1,colon_d_TSMRU_V15.star_iso1,colon_f_TSMRU_V22.star_iso1,duodenum_4b_TSMRU_V145.s_iso1,duodenum_4c_TSMRU_V150.s_iso1,rectum_8a_TSMRU_rectum_8_iso1,rectum_8b_TSMRU_rectum_8_iso1,rectum_8c_TSMRU_rectum_8_iso1,rectum_8d_TSMRU_rectum_8_iso1,smallintestine_4a_TSMRU__iso1,smallintestine_4b_TSMRU__iso1,smallintestine_4c_TSMRU__iso1,smallintestine_4d_TSMRU__iso1,colon_8a_TSMRU_colon_8a._iso2,colon_8b_TSMRU_colon_8b._iso2,colon_a_TSMRU_V10.star_iso2,colon_b_TSMRU_V11.star_iso2,colon_c_TSMRU_V14.star_iso2,colon_d_TSMRU_V15.star_iso2,colon_f_TSMRU_V22.star_iso2,duodenum_4b_TSMRU_V145.s_iso2,duodenum_4c_TSMRU_V150.s_iso2,rectum_8a_TSMRU_rectum_8_iso2,rectum_8b_TSMRU_rectum_8_iso2,rectum_8c_TSMRU_rectum_8_iso2,rectum_8d_TSMRU_rectum_8_iso2,smallintestine_4a_TSMRU__iso2,smallintestine_4b_TSMRU__iso2,smallintestine_4c_TSMRU__iso2,smallintestine_4d_TSMRU__iso2
chr15,ENSG00000182718,-,mutex_exons_3250,0,60386086,60396373,60396427,60393013,60393440,60397943,chr15s-:g.60386086j60396373_60396427j60397943>60386086j60393013_60393440j60397943[splMUT],8,10,0,20,4,3,3,5,5,4,4,12,6,1,1,7,3,60,6,2,26,2,9,0,5,0,22,10,22,38,1,1,2,6
chr15,ENSG00000182718,-,mutex_exons_3251,0,60386086,60397255,60397338,60393013,60393440,60397943,chr15s-:g.60386086j60397255_60397338j60397943>60386086j60393013_60393440j60397943[splMUT],334,351,89,356,156,127,81,90,110,364,213,378,272,76,127,133,149,60,6,2,26,2,9,0,5,0,22,10,22,38,1,1,2,6
chr15,ENSG00000182718,-,mutex_exons_3252,0,60386086,60397258,60397338,60393013,60393440,60397943,chr15s-:g.60386086j60397258_60397338j60397943>60386086j60393013_60393440j60397943[splMUT],624,716,258,1042,473,350,252,198,267,707,459,761,552,197,287,335,365,60,6,2,26,2,9,0,5,0,22,10,22,38,1,1,2,6
chr15,ENSG00000182718,-,mutex_exons_3253,0,60386086,60396151,60396427,60393038,60393440,60397943,chr15s-:g.60386086j60396151_60396427j60397943>60386086j60393038_60393440j60397943[splMUT],15,23,3,67,21,13,7,12,15,21,6,22,13,8,13,14,15,58,30,7,22,13,8,5,1,4,14,5,10,36,7,5,4,7
chr15,ENSG00000182718,-,mutex_exons_3254,0,60386086,60396280,60396427,60393038,60393440,60397943,chr15s-:g.60386086j60396280_60396427j60397943>60386086j60393038_60393440j60397943[splMUT],12,12,0,23,3,2,7,5,9,7,5,13,4,2,2,6,4,58,30,7,22,13,8,5,1,4,14,5,10,36,7,5,4,7
chr15,ENSG00000182718,-,mutex_exons_3255,0,60386086,60396373,60396427,60393038,60393440,60397943,chr15s-:g.60386086j60396373_60396427j60397943>60386086j60393038_60393440j60397943[splMUT],8,10,0,20,4,3,3,5,5,4,4,12,6,1,1,7,3,58,30,7,22,13,8,5,1,4,14,5,10,36,7,5,4,7
chr15,ENSG00000182718,-,mutex_exons_3256,0,60386086,60397255,60397338,60393038,60393440,60397943,chr15s-:g.60386086j60397255_60397338j60397943>60386086j60393038_60393440j60397943[splMUT],334,351,89,356,156,127,81,90,110,364,213,378,272,76,127,133,149,58,30,7,22,13,8,5,1,4,14,5,10,36,7,5,4,7
chr15,ENSG00000182718,-,mutex_exons_3257,0,60386086,60397258,60397338,60393038,60393440,60397943,chr15s-:g.60386086j60397258_60397338j60397943>60386086j60393038_60393440j60397943[splMUT],624,716,258,1042,473,350,252,198,267,707,459,761,552,197,287,335,365,58,30,7,22,13,8,5,1,4,14,5,10,36,7,5,4,7
chr15,ENSG00000182718,-,mutex_exons_3258,0,60386086,60396280,60396427,60393239,60393440,60397943,chr15s-:g.60386086j60396280_60396427j60397943>60386086j60393239_60393440j60397943[splMUT],12,12,0,23,3,2,7,5,9,7,5,13,4,2,2,6,4,39,6,2,14,2,8,0,0,0,8,0,5,25,2,1,2,6
chr15,ENSG00000182718,-,mutex_exons_3259,0,60386086,60396373,60396427,60393239,60393440,60397943,chr15s-:g.60386086j60396373_60396427j60397943>60386086j60393239_60393440j60397943[splMUT],8,10,0,20,4,3,3,5,5,4,4,12,6,1,1,7,3,39,6,2,14,2,8,0,0,0,8,0,5,25,2,1,2,6
chr15,ENSG00000182718,-,mutex_exons_3260,0,60386086,60397255,60397338,60393239,60393440,60397943,chr15s-:g.60386086j60397255_60397338j60397943>60386086j60393239_60393440j60397943[splMUT],334,351,89,356,156,127,81,90,110,364,213,378,272,76,127,133,149,39,6,2,14,2,8,0,0,0,8,0,5,25,2,1,2,6
chr15,ENSG00000182718,-,mutex_exons_3261,0,60386086,60397258,60397338,60393239,60393440,60397943,chr15s-:g.60386086j60397258_60397338j60397943>60386086j60393239_60393440j60397943[splMUT],624,716,258,1042,473,350,252,198,267,707,459,761,552,197,287,335,365,39,6,2,14,2,8,0,0,0,8,0,5,25,2,1,2,6
chr15,ENSG00000182718,-,mutex_exons_3262,0,60386086,60397255,60397338,60396151,60396427,60397943,chr15s-:g.60386086j60397255_60397338j60397943>60386086j60396151_60396427j60397943[splMUT],334,351,89,356,156,127,81,90,110,364,213,378,272,76,127,133,149,15,23,3,67,21,13,7,12,15,21,6,22,13,8,13,14,15
chr15,ENSG00000182718,-,mutex_exons_3263,0,60386086,60397255,60397338,60396280,60396427,60397943,chr15s-:g.60386086j60397255_60397338j60397943>60386086j60396280_60396427j60397943[splMUT],334,351,89,356,156,127,81,90,110,364,213,378,272,76,127,133,149,12,12,0,23,3,2,7,5,9,7,5,13,4,2,2,6,4
chr15,ENSG00000182718,-,mutex_exons_3264,0,60386086,60396373,60396427,60397255,60397338,60397943,chr15s-:g.60386086j60396373_60396427j60397943>60386086j60397255_60397338j60397943[splMUT],8,10,0,20,4,3,3,5,5,4,4,12,6,1,1,7,3,334,351,89,356,156,127,81,90,110,364,213,378,272,76,127,133,149
chr15,ENSG00000182718,-,mutex_exons_3265,0,60390317,60396280,60396427,60393038,60393440,60397943,chr15s-:g.60390317j60396280_60396427j60397943>60390317j60393038_60393440j60397943[splMUT],8,7,0,21,4,2,3,4,5,3,5,10,4,1,1,5,3,38,6,2,14,2,5,0,0,0,8,0,5,25,1,1,2,4
chr15,ENSG00000182718,-,mutex_exons_3266,0,60390317,60397258,60397338,60393038,60393440,60397943,chr15s-:g.60390317j60397258_60397338j60397943>60390317j60393038_60393440j60397943[splMUT],334,351,90,361,159,127,81,90,112,364,213,380,274,76,127,133,150,38,6,2,14,2,5,0,0,0,8,0,5,25,1,1,2,4
chr15,ENSG00000129003,-,mutex_exons_3267,1,61909125,61913311,61913415,61910177,61910305,61915633,chr15s-:g.61909125j61913311_61913415j61915633>61909125j61910177_61910305j61915633[splMUT],47,52,30,84,50,46,10,22,10,54,44,54,45,25,22,26,12,63,48,25,104,67,53,24,16,17,43,77,76,28,35,27,23,19
chr15,ENSG00000259316,-,mutex_exons_3268,0,64300723,64365986,64366075,64376743,64376905,64380958,chr15s-:g.64300723j64365986_64366075j64380958>64300723j64376743_64376905j64380958[splMUT],38,56,12,32,24,35,10,4,3,27,11,44,17,7,5,17,13,116,143,47,136,83,124,30,36,22,101,83,191,71,24,22,30,40
chr15,ENSG00000180304,-,mutex_exons_3269,0,64691588,64695964,64696050,64693075,64693181,64703029,chr15s-:g.64691588j64695964_64696050j64703029>64691588j64693075_64693181j64703029[splMUT],0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0
chr15,ENSG00000180304,-,mutex_exons_3270,0,64691591,64695964,64696050,64693075,64693181,64703029,chr15s-:g.64691591j64695964_64696050j64703029>64691591j64693075_64693181j64703029[splMUT],0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,4,2,0,4,1,0,0,0,0,1,2,0,1,0,2,0,2
chr15,ENSG00000074603,-,mutex_exons_3271,1,65452102,65454263,65454342,65455755,65455841,65456225,chr15s-:g.65452102j65454263_65454342j65456225>65452102j65455755_65455841j65456225[splMUT],39,48,17,64,28,47,12,20,11,54,61,74,73,26,22,26,30,6,12,2,12,4,6,1,2,4,13,16,8,13,6,2,3,2
chr15,ENSG00000157890,-,mutex_exons_3272,0,65909806,65909916,65909986,65912082,65912154,65913737,chr15s-:g.65909806j65909916_65909986j65913737>65909806j65912082_65912154j65913737[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr15,ENSG00000157890,-,mutex_exons_3273,0,65909806,65909916,65909986,65912082,65912200,65913737,chr15s-:g.65909806j65909916_65909986j65913737>65909806j65912082_65912200j65913737[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0
chr15,ENSG00000103591,-,mutex_exons_3274,0,67209544,67226901,67226950,67220489,67220540,67231814,chr15s-:g.67209544j67226901_67226950j67231814>67209544j67220489_67220540j67231814[splMUT],1,1,0,2,0,3,2,0,0,1,4,1,2,1,1,0,6,2,1,0,2,2,0,0,0,2,4,4,7,1,0,0,0,1
chr15,ENSG00000103591,-,mutex_exons_3275,1,67209544,67220489,67220540,67231230,67231332,67231814,chr15s-:g.67209544j67220489_67220540j67231814>67209544j67231230_67231332j67231814[splMUT],2,1,0,2,2,0,0,0,2,4,4,7,1,0,0,0,1,3,16,0,19,8,0,4,1,0,15,18,17,5,0,1,8,0
chr15,ENSG00000103591,-,mutex_exons_3276,0,67209544,67226901,67226950,67231230,67231332,67231814,chr15s-:g.67209544j67226901_67226950j67231814>67209544j67231230_67231332j67231814[splMUT],1,1,0,2,0,3,2,0,0,1,4,1,2,1,1,0,6,3,16,0,19,8,0,4,1,0,15,18,17,5,0,1,8,0
chr15,ENSG00000128973,-,mutex_exons_3277,1,68211318,68211556,68211643,68211649,68211863,68214290,chr15s-:g.68211318j68211556_68211643j68214290>68211318j68211649_68211863j68214290[splMUT],7,8,0,9,4,0,1,2,0,8,7,9,21,0,6,0,0,102,127,31,141,68,69,15,30,21,154,54,153,156,25,30,56,23
chr15,ENSG00000128973,-,mutex_exons_3278,1,68211318,68211556,68211643,68211675,68211863,68214290,chr15s-:g.68211318j68211556_68211643j68214290>68211318j68211675_68211863j68214290[splMUT],7,8,0,9,4,0,1,2,0,8,7,9,21,0,6,0,0,246,319,66,289,148,142,33,68,37,307,135,360,316,51,57,100,50
chr15,ENSG00000128973,-,mutex_exons_3279,0,68211318,68211556,68211643,68211675,68211921,68214290,chr15s-:g.68211318j68211556_68211643j68214290>68211318j68211675_68211921j68214290[splMUT],7,8,0,9,4,0,1,2,0,8,7,9,21,0,6,0,0,144,196,35,149,80,75,18,38,19,155,83,210,163,26,27,47,27
chr15,ENSG00000066933,-,mutex_exons_3280,1,71883736,71893111,71893177,71888004,71888116,71893679,chr15s-:g.71883736j71893111_71893177j71893679>71883736j71888004_71888116j71893679[splMUT],21,19,12,23,11,13,5,3,2,21,21,37,24,3,1,3,10,32,21,8,48,34,16,9,4,5,27,29,35,39,3,5,4,7
chr15,ENSG00000067225,-,mutex_exons_3281,25,72200655,72202454,72202620,72203022,72203188,72206728,chr15s-:g.72200655j72202454_72202620j72206728>72200655j72203022_72203188j72206728[splMUT],2285,1604,562,2947,1296,1328,516,713,576,1598,920,1567,2341,559,913,937,711,534,125,49,289,79,25,45,50,26,172,238,149,129,26,50,59,61
chr15,ENSG00000137817,-,mutex_exons_3282,5,72253504,72253714,72253762,72253950,72254070,72254455,chr15s-:g.72253504j72253714_72253762j72254455>72253504j72253950_72254070j72254455[splMUT],1,3,0,0,0,0,0,0,1,4,2,5,2,0,2,6,2,27,18,3,7,5,2,2,7,4,16,25,10,23,10,12,7,6
chr15,ENSG00000159322,-,mutex_exons_3283,1,72752892,72753069,72753141,72755556,72755654,72771783,chr15s-:g.72752892j72753069_72753141j72771783>72752892j72755556_72755654j72771783[splMUT],6,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,67,104,10,64,33,14,11,31,18,116,66,77,94,27,15,32,25
chr15,ENSG00000159322,-,mutex_exons_3284,1,72752892,72753069,72753141,72760407,72760527,72771783,chr15s-:g.72752892j72753069_72753141j72771783>72752892j72760407_72760527j72771783[splMUT],6,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,104,159,20,151,72,67,27,27,42,136,96,135,128,32,40,44,35
chr15,ENSG00000156642,-,mutex_exons_3285,0,73592137,73604373,73604447,73597022,73597369,73633125,chr15s-:g.73592137j73604373_73604447j73633125>73592137j73597022_73597369j73633125[splMUT],0,0,2,6,8,0,5,1,0,5,0,0,0,0,2,0,0,8,2,1,6,6,2,0,0,1,4,3,3,1,0,1,1,0
chr15,ENSG00000138629,-,mutex_exons_3286,0,74458896,74459019,74459103,74460668,74460778,74461108,chr15s-:g.74458896j74459019_74459103j74461108>74458896j74460668_74460778j74461108[splMUT],5,2,0,1,2,1,0,0,2,3,1,3,2,0,0,0,1,9,4,0,3,2,2,1,0,0,5,2,4,9,0,4,0,4
chr15,ENSG00000179151,-,mutex_exons_3287,0,74675142,74676941,74676983,74679802,74679925,74695880,chr15s-:g.74675142j74676941_74676983j74695880>74675142j74679802_74679925j74695880[splMUT],6,7,0,6,9,8,2,2,1,10,4,11,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0
chr15,ENSG00000179151,-,mutex_exons_3288,0,74675142,74676941,74677022,74679802,74679925,74695880,chr15s-:g.74675142j74676941_74677022j74695880>74675142j74679802_74679925j74695880[splMUT],4,8,0,6,9,6,2,2,1,10,4,14,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0
chr15,ENSG00000179151,-,mutex_exons_3289,0,74675142,74687091,74687179,74679802,74679925,74695880,chr15s-:g.74675142j74687091_74687179j74695880>74675142j74679802_74679925j74695880[splMUT],53,26,7,50,36,36,13,17,13,24,8,42,25,1,18,24,13,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0
chr15,ENSG00000178761,-,mutex_exons_3290,1,74900137,74901169,74901256,74900496,74900599,74901950,chr15s-:g.74900137j74901169_74901256j74901950>74900137j74900496_74900599j74901950[splMUT],2,1,0,2,0,0,0,2,2,0,2,4,2,0,1,1,1,15,14,0,0,8,0,1,6,8,9,14,24,28,7,1,2,0
chr15,ENSG00000178761,-,mutex_exons_3291,1,74900137,74901169,74901256,74900496,74900631,74901950,chr15s-:g.74900137j74901169_74901256j74901950>74900137j74900496_74900631j74901950[splMUT],2,1,0,2,0,0,0,2,2,0,2,4,2,0,1,1,1,11,6,0,0,2,3,0,3,6,9,4,12,15,1,2,0,4
chr15,ENSG00000178761,-,mutex_exons_3292,0,74900137,74900598,74900599,74901169,74901256,74901950,chr15s-:g.74900137j74900598_74900599j74901950>74900137j74901169_74901256j74901950[splMUT],13,14,0,0,6,0,1,3,4,10,14,20,21,7,0,2,0,2,1,0,2,0,0,0,2,2,0,2,4,2,0,1,1,1
chr15,ENSG00000178761,-,mutex_exons_3293,0,74900137,74900598,74900631,74901169,74901256,74901950,chr15s-:g.74900137j74900598_74900631j74901950>74900137j74901169_74901256j74901950[splMUT],9,6,0,0,0,3,0,0,2,10,4,8,8,1,1,0,4,2,1,0,2,0,0,0,2,2,0,2,4,2,0,1,1,1
chr15,ENSG00000140400,-,mutex_exons_3294,0,75364665,75365962,75366009,75365601,75365698,75366522,chr15s-:g.75364665j75365962_75366009j75366522>75364665j75365601_75365698j75366522[splMUT],1,2,0,6,4,2,1,4,4,4,5,1,4,1,2,3,1,6,3,0,5,4,3,2,7,7,6,2,3,6,6,6,6,6
chr15,ENSG00000260269,-,mutex_exons_3295,0,75527261,75570230,75570346,75597340,75597480,75598279,chr15s-:g.75527261j75570230_75570346j75598279>75527261j75597340_75597480j75598279[splMUT],7,4,0,0,0,0,0,1,4,3,0,0,3,0,0,2,2,0,4,0,2,0,0,0,1,0,7,1,1,0,2,0,2,0
chr15,ENSG00000169371,-,mutex_exons_3296,0,75621051,75622342,75622490,75624715,75624935,75625336,chr15s-:g.75621051j75622342_75622490j75625336>75621051j75624715_75624935j75625336[splMUT],7,4,3,0,1,0,1,0,2,1,0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr15,ENSG00000169371,-,mutex_exons_3297,0,75621056,75622342,75622490,75624715,75624935,75625336,chr15s-:g.75621056j75622342_75622490j75625336>75621056j75624715_75624935j75625336[splMUT],15,20,7,8,5,3,1,1,8,4,8,12,14,1,6,2,2,0,1,0,2,0,0,0,0,0,0,1,2,1,1,0,0,0
chr15,ENSG00000169752,-,mutex_exons_3298,1,75961974,76005737,76005809,75969129,75969224,76009200,chr15s-:g.75961974j76005737_76005809j76009200>75961974j75969129_75969224j76009200[splMUT],3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,1,7,2,4,0,1,4,5,3,11,0,0,0,0
chr15,ENSG00000140374,-,mutex_exons_3299,0,76283825,76284365,76284460,76284805,76284927,76285637,chr15s-:g.76283825j76284365_76284460j76285637>76283825j76284805_76284927j76285637[splMUT],7,19,0,1,5,2,1,2,6,8,3,8,4,2,8,5,2,36,25,2,4,5,10,2,3,11,10,16,16,15,5,16,12,8
chr15,ENSG00000140374,-,mutex_exons_3300,0,76283825,76284853,76284927,76284365,76284460,76285637,chr15s-:g.76283825j76284853_76284927j76285637>76283825j76284365_76284460j76285637[splMUT],30,23,1,4,3,7,4,1,9,7,12,9,13,5,15,5,5,7,19,0,1,5,2,1,2,6,8,3,8,4,2,8,5,2
chr15,ENSG00000173517,-,mutex_exons_3301,2,77182040,77197298,77197352,77239782,77239889,77252367,chr15s-:g.77182040j77197298_77197352j77252367>77182040j77239782_77239889j77252367[splMUT],1,4,0,7,0,1,0,0,0,0,3,2,4,0,0,1,0,4,2,8,11,9,6,2,0,1,10,3,8,3,0,0,0,1
chr15,ENSG00000173517,-,mutex_exons_3302,0,77252526,77254873,77254928,77284958,77285055,77286423,chr15s-:g.77252526j77254873_77254928j77286423>77252526j77284958_77285055j77286423[splMUT],2,6,4,8,4,4,1,0,0,6,5,9,7,1,0,1,3,4,9,9,17,7,5,3,2,2,7,14,15,8,11,4,15,2
chr15,ENSG00000173517,-,mutex_exons_3303,1,77252526,77254873,77254928,77284958,77285078,77286423,chr15s-:g.77252526j77254873_77254928j77286423>77252526j77284958_77285078j77286423[splMUT],2,6,4,8,4,4,1,0,0,6,5,9,7,1,0,1,3,9,15,17,30,19,11,6,2,2,12,15,23,18,7,6,17,5
chr15,ENSG00000173517,-,mutex_exons_3304,5,77286504,77357049,77357099,77361315,77361431,77365163,chr15s-:g.77286504j77357049_77357099j77365163>77286504j77361315_77361431j77365163[splMUT],0,1,0,8,2,5,15,0,0,1,0,1,9,0,0,1,0,4,1,3,5,8,4,6,0,0,1,2,1,6,0,0,0,0
chr15,ENSG00000103740,-,mutex_exons_3305,0,78194726,78208002,78208102,78226455,78226605,78234371,chr15s-:g.78194726j78208002_78208102j78234371>78194726j78226455_78226605j78234371[splMUT],2,1,1,0,4,0,0,0,1,2,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
chr15,ENSG00000103811,-,mutex_exons_3306,0,78925440,78926782,78926830,78927368,78927436,78927713,chr15s-:g.78925440j78926782_78926830j78927713>78925440j78927368_78927436j78927713[splMUT],0,2,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr15,ENSG00000117899,-,mutex_exons_3307,0,80952296,80952937,80953036,80978931,80979477,80989579,chr15s-:g.80952296j80952937_80953036j80989579>80952296j80978931_80979477j80989579[splMUT],4,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0
chr15,ENSG00000214575,-,mutex_exons_3308,0,82627367,82641625,82641682,82628364,82628556,82647137,chr15s-:g.82627367j82641625_82641682j82647137>82627367j82628364_82628556j82647137[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,2,0,0,0,3,5,3,0,0,0,0,6
chr15,ENSG00000169609,-,mutex_exons_3309,1,82988828,83008548,83008586,82989106,82989157,83010237,chr15s-:g.82988828j83008548_83008586j83010237>82988828j82989106_82989157j83010237[splMUT],7,5,0,3,4,2,1,3,3,0,2,4,5,1,2,0,2,0,0,0,4,1,0,0,0,2,0,0,0,0,4,0,0,3
chr15,ENSG00000169609,-,mutex_exons_3310,1,82988828,82989106,82989157,83008548,83008675,83010237,chr15s-:g.82988828j82989106_82989157j83010237>82988828j83008548_83008675j83010237[splMUT],0,0,0,4,1,0,0,0,2,0,0,0,0,4,0,0,3,48,64,14,97,47,48,16,43,35,62,59,73,84,43,25,47,32
chr15,ENSG00000169609,-,mutex_exons_3311,2,82988828,83008548,83008586,82991932,82992046,83010237,chr15s-:g.82988828j83008548_83008586j83010237>82988828j82991932_82992046j83010237[splMUT],7,5,0,3,4,2,1,3,3,0,2,4,5,1,2,0,2,0,0,3,0,0,10,4,1,0,0,0,13,0,4,2,1,0
chr15,ENSG00000169609,-,mutex_exons_3312,0,82988828,83008548,83008586,82991956,82992046,83010237,chr15s-:g.82988828j83008548_83008586j83010237>82988828j82991956_82992046j83010237[splMUT],7,5,0,3,4,2,1,3,3,0,2,4,5,1,2,0,2,5,0,0,0,1,5,1,1,0,0,0,5,0,2,0,0,0
chr15,ENSG00000169609,-,mutex_exons_3313,1,82990655,83008548,83008586,82991932,82992046,83010237,chr15s-:g.82990655j83008548_83008586j83010237>82990655j82991932_82992046j83010237[splMUT],6,3,0,2,4,2,1,3,2,0,0,2,4,1,1,0,0,0,0,3,1,1,12,3,0,0,0,3,10,1,6,3,1,0
chr15,ENSG00000169609,-,mutex_exons_3314,0,82990655,83008548,83008586,82991956,82992046,83010237,chr15s-:g.82990655j83008548_83008586j83010237>82990655j82991956_82992046j83010237[splMUT],6,3,0,2,4,2,1,3,2,0,0,2,4,1,1,0,0,0,0,3,0,0,3,0,1,0,0,0,7,0,3,0,0,0
chr15,ENSG00000189136,-,mutex_exons_3315,0,84527667,84534180,84534238,84532189,84532290,84538532,chr15s-:g.84527667j84534180_84534238j84538532>84527667j84532189_84532290j84538532[splMUT],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5,4,0,0,2,0,0,2
chr15,ENSG00000189136,-,mutex_exons_3316,0,84555070,84561960,84562061,84569505,84569654,84570599,chr15s-:g.84555070j84561960_84562061j84570599>84555070j84569505_84569654j84570599[splMUT],0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,25,14,4,14,12,4,2,6,3,35,21,19,44,7,5,9,8
chr15,ENSG00000189136,-,mutex_exons_3317,0,84555070,84561960,84562061,84569505,84569679,84570599,chr15s-:g.84555070j84561960_84562061j84570599>84555070j84569505_84569679j84570599[splMUT],0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,21,14,4,10,12,3,1,5,3,30,24,19,42,7,2,12,8
chr15,ENSG00000189136,-,mutex_exons_3318,0,84555070,84561960,84562061,84569505,84569683,84570599,chr15s-:g.84555070j84561960_84562061j84570599>84555070j84569505_84569683j84570599[splMUT],0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,19,16,4,11,12,3,2,5,3,32,27,21,45,9,3,8,10
chr15,ENSG00000140612,-,mutex_exons_3319,0,84670782,84679932,84679969,84679226,84679287,84680713,chr15s-:g.84670782j84679932_84679969j84680713>84670782j84679226_84679287j84680713[splMUT],13,5,2,11,6,1,1,0,1,6,6,5,10,1,1,6,10,0,0,0,4,1,3,0,2,0,0,0,0,0,1,1,2,1
chr15,ENSG00000140612,-,mutex_exons_3320,0,84670799,84679932,84679969,84679226,84679287,84680713,chr15s-:g.84670799j84679932_84679969j84680713>84670799j84679226_84679287j84680713[splMUT],10,4,0,6,5,1,1,0,0,4,3,3,5,1,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
chr15,ENSG00000140612,-,mutex_exons_3321,0,84691644,84714731,84714866,84691970,84692120,84716025,chr15s-:g.84691644j84714731_84714866j84716025>84691644j84691970_84692120j84716025[splMUT],80,80,51,117,89,59,24,16,9,55,54,109,91,18,13,45,17,8,2,2,8,5,5,1,2,4,4,3,7,2,1,1,1,0
chr15,ENSG00000140521,-,mutex_exons_3322,1,89319350,89320766,89320869,89321125,89321260,89322742,chr15s-:g.89319350j89320766_89320869j89322742>89319350j89321125_89321260j89322742[splMUT],105,56,27,64,85,77,17,52,60,67,30,59,112,43,53,50,52,1,3,0,0,2,0,0,0,2,0,0,1,2,0,0,6,1
chr15,ENSG00000140519,-,mutex_exons_3323,1,89477974,89479322,89479457,89483067,89483217,89486799,chr15s-:g.89477974j89479322_89479457j89486799>89477974j89483067_89483217j89486799[splMUT],0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,1,0,0,0,0,0
chr15,ENSG00000140519,-,mutex_exons_3324,1,89477974,89479322,89479457,89483067,89483244,89486799,chr15s-:g.89477974j89479322_89479457j89486799>89477974j89483067_89483244j89486799[splMUT],0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr15,ENSG00000140519,-,mutex_exons_3325,3,89479488,89483115,89483217,89480261,89480408,89486799,chr15s-:g.89479488j89483115_89483217j89486799>89479488j89480261_89480408j89486799[splMUT],0,0,0,3,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,2,0,0,2,0,0,0,1,0,0,0,0,1,0
chr15,ENSG00000140519,-,mutex_exons_3326,1,89479488,89483115,89483217,89480261,89480938,89486799,chr15s-:g.89479488j89483115_89483217j89486799>89479488j89480261_89480938j89486799[splMUT],0,0,0,3,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,2,0,0,2,0,0,0,1,0,0,0,0,1,0
chr15,ENSG00000166825,-,mutex_exons_3327,1,89801607,89801761,89801912,89802407,89802593,89803239,chr15s-:g.89801607j89801761_89801912j89803239>89801607j89802407_89802593j89803239[splMUT],0,3,0,1,0,0,2,21,6,1,1,0,2,15,43,8,31,48,17,0,4,2,2,23,73,130,6,3,9,14,137,122,125,145
chr15,ENSG00000247809,-,mutex_exons_3328,0,96191394,96271703,96271798,96220378,96220475,96282832,chr15s-:g.96191394j96271703_96271798j96282832>96191394j96220378_96220475j96282832[splMUT],3,7,1,2,0,0,0,0,3,3,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr15,ENSG00000251209,-,mutex_exons_3329,0,97743483,97808992,97809081,97758490,97758661,97873953,chr15s-:g.97743483j97808992_97809081j97873953>97743483j97758490_97758661j97873953[splMUT],1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,1,0,1,2,0,2,0,0,0
