"contig","gene","strand","event_id","confirmed","exon_pre_end","exon1_start","exon1_end","exon2_start","exon2_end","exon_aft_start","event_jid","alpha","beta","depth_min","depth_q05","depth_q25","depth_median","depth_q75","depth_q95","depth_max","psi_min","psi_q05","psi_q25","psi_median","psi_q75","psi_q95","psi_max","log-likelihood"
"chr12","ENSG00000150991","-","mutex_exons_2524",0,124911952,124912181,124912278,124912865,124913774,124914587,"chr12s-:g.124911952j124912181_124912278j124914587>124911952j124912865_124913774j124914587[splMUT]",0.999999646632689,14.790636863716,1183,1429.4,2545,4015,5820,7646.2,11071,0.020421827920991,0.0227052966307505,0.0358594526239725,0.0591715976331361,0.0860014892032762,0.113452291486013,0.134364261168385,109.790403457878
"chr12","ENSG00000150991","-","mutex_exons_2525",0,124911952,124912181,124912278,124913093,124913774,124914587,"chr12s-:g.124911952j124912181_124912278j124914587>124911952j124913093_124913774j124914587[splMUT]",0.999999935030785,16.0331541261057,1350,1581.2,2799,4343,6190,8184.8,12364,0.019140257295262,0.021273534325096,0.0321093497250081,0.0521217712177122,0.078960038517092,0.107104014796463,0.126332794830372,109.920552560456
"chr12","ENSG00000150991","-","mutex_exons_2526",0,124911952,124912181,124912278,124913549,124913765,124914587,"chr12s-:g.124911952j124912181_124912278j124914587>124911952j124913549_124913765j124914587[splMUT]",0.99999999108189,1.88480837175224,159,232.6,323,614,1038,1478.4,1496,0.160526315789474,0.167255126918113,0.366533864541833,0.399449035812672,0.5020964360587,0.570657265619952,0.584888059701492,104.882487767842
"chr12","ENSG00000150991","-","mutex_exons_2527",0,124911952,124912181,124912408,124912409,124913774,124914587,"chr12s-:g.124911952j124912181_124912408j124914587>124911952j124912409_124913774j124914587[splMUT]",0.999999676862013,15.0440078132124,1200,1492,2585,4043,5925,7724.4,11190,0.0201652892561983,0.0223368596747387,0.0354781054512958,0.0583333333333333,0.0854289940828402,0.110968470373615,0.131983122362869,109.792532796367
"chr12","ENSG00000150991","-","mutex_exons_2528",0,124911952,124912181,124912408,124912865,124913774,124914587,"chr12s-:g.124911952j124912181_124912408j124914587>124911952j124912865_124913774j124914587[splMUT]",0.999999646632689,14.790636863716,1183,1429.4,2545,4015,5820,7646.2,11071,0.020421827920991,0.0227052966307505,0.0358594526239725,0.0591715976331361,0.0860014892032762,0.113452291486013,0.134364261168385,109.790403457878
"chr12","ENSG00000150991","-","mutex_exons_2529",0,124911952,124912181,124912408,124912963,124913774,124914587,"chr12s-:g.124911952j124912181_124912408j124914587>124911952j124912963_124913774j124914587[splMUT]",0.999965592878065,14.6063718273322,1174,1421.2,2528,4000,5740,7544.4,11026,0.0205733558178752,0.0227780635508755,0.0360058044621803,0.0596252129471891,0.08710407239819,0.11512444993545,0.136236933797909,109.817336316542
"chr12","ENSG00000150991","-","mutex_exons_2530",0,124911952,124912181,124912408,124913093,124913774,124914587,"chr12s-:g.124911952j124912181_124912408j124914587>124911952j124913093_124913774j124914587[splMUT]",0.999999935030785,16.0331541261057,1350,1581.2,2799,4343,6190,8184.8,12364,0.019140257295262,0.021273534325096,0.0321093497250081,0.0521217712177122,0.078960038517092,0.107104014796463,0.126332794830372,109.920552560456
"chr12","ENSG00000150991","-","mutex_exons_2531",0,124911952,124913549,124913765,124912181,124912408,124914587,"chr12s-:g.124911952j124913549_124913765j124914587>124911952j124912181_124912408j124914587[splMUT]",1.88480837175224,0.99999999108189,159,232.6,323,614,1038,1478.4,1496,0.415111940298507,0.429342734380048,0.4979035639413,0.600550964187328,0.633466135458167,0.832744873081887,0.839473684210526,104.882487767842
"chr12","ENSG00000150991","-","mutex_exons_2532",26,124911952,124912637,124912734,124912181,124912506,124912963,"chr12s-:g.124911952j124912637_124912734j124912963>124911952j124912181_124912506j124912963[splMUT]",5.45640572178463,0.999999178560308,417,471.4,650,1071,4032,4318,4410,0.773416592328278,0.782696347781617,0.805755395683453,0.84593837535014,0.854073199527745,0.867717669931457,0.871493646607528,108.957197475009
"chr12","ENSG00000150991","-","mutex_exons_2533",16,124911952,124912637,124912734,124912181,124912506,124913191,"chr12s-:g.124911952j124912637_124912734j124913191>124911952j124912181_124912506j124913191[splMUT]",1.11504389559105,0.999999585740187,202,279.6,494,2085,4650,5227.2,6072,0.0720720720720721,0.0975827312460976,0.291280148423006,0.663563267033432,0.708080126040963,0.831299309321837,0.838849487785658,124.321879716155
"chr12","ENSG00000150991","-","mutex_exons_2534",23,124911952,124912637,124912734,124912181,124912506,124913419,"chr12s-:g.124911952j124912637_124912734j124913419>124911952j124912181_124912506j124913419[splMUT]",0.999999713092767,1.60523200741717,96,146.4,242,418,911,1154.6,1289,0.238181818181818,0.23930303030303,0.359550561797753,0.413875598086124,0.537688442211055,0.650017460132697,0.714876033057851,101.30733736055
"chr12","ENSG00000150991","-","mutex_exons_2535",24,124911952,124912181,124912506,124912637,124913190,124913419,"chr12s-:g.124911952j124912181_124912506j124913419>124911952j124912637_124913190j124913419[splMUT]",0.999999895668832,4.12373269282451,297,351.4,461,864,2835,3351.4,3401,0.152317880794702,0.171480525311483,0.183622828784119,0.202587474272273,0.245791245791246,0.29504120010606,0.29590395480226,107.605417303176
"chr12","ENSG00000150991","-","mutex_exons_2536",26,124911952,124912865,124912962,124912181,124912506,124913191,"chr12s-:g.124911952j124912865_124912962j124913191>124911952j124912181_124912506j124913191[splMUT]",2.24303246774088,0.999997478627327,522,552.4,687,1298,5075,5577.4,6195,0.533232628398791,0.549150164689948,0.593990755007704,0.65978240826111,0.697744360902256,0.712103484004253,0.735683717138781,122.866773264244
"chr12","ENSG00000150991","-","mutex_exons_2537",24,124911952,124912181,124912506,124912865,124913190,124913419,"chr12s-:g.124911952j124912181_124912506j124913419>124911952j124912865_124913190j124913419[splMUT]",0.999999940952321,3.48286169545066,285,289.8,395,707,2604,3046.2,3155,0.196272346899962,0.201863165032166,0.226072607260726,0.23963133640553,0.268741159830269,0.319171753940267,0.346045197740113,107.103136406402
"chr12","ENSG00000150991","-","mutex_exons_2538",24,124911952,124913093,124913190,124912181,124912506,124913419,"chr12s-:g.124911952j124913093_124913190j124913419>124911952j124912181_124912506j124913419[splMUT]",5.05833497480825,0.999998686876485,452,493.6,613,1001,2914,3412.2,3505,0.744791666666667,0.753030330972755,0.811432554897177,0.823473882945249,0.840926347760061,0.865889034512888,0.877064220183486,107.986071439461
"chr12","ENSG00000150991","-","mutex_exons_2539",1,124911952,124912637,124912705,124912181,124912636,124913093,"chr12s-:g.124911952j124912637_124912705j124913093>124911952j124912181_124912636j124913093[splMUT]",0.999999908825478,1.84171111122484,109,151.4,230,416,923,1174.8,1290,0.192660550458716,0.207546194598785,0.310077519379845,0.372037914691943,0.495798319327731,0.615646153846154,0.684,100.612085326714
"chr12","ENSG00000150991","-","mutex_exons_2540",7,124911952,124912637,124912734,124912181,124912636,124913093,"chr12s-:g.124911952j124912637_124912734j124913093>124911952j124912181_124912636j124913093[splMUT]",0.999999597147231,1.82989710455476,109,151.4,230,422,923,1174.8,1290,0.192660550458716,0.210861357026945,0.315881326352531,0.372037914691943,0.495798319327731,0.621212549329867,0.685258964143426,100.734344292177
"chr12","ENSG00000150991","-","mutex_exons_2541",16,124911952,124912865,124912962,124912181,124912734,124913191,"chr12s-:g.124911952j124912865_124912962j124913191>124911952j124912181_124912734j124913191[splMUT]",1.57077464368819,0.999999052964902,401,409,974,2235,7018,7456.8,8692,0.213197969543147,0.237644336241857,0.491831569259089,0.525172754195459,0.816373728029602,0.85125789223041,0.874743326488706,128.902375584911
"chr12","ENSG00000150991","-","mutex_exons_2542",26,124911952,124912409,124912506,124912637,124912734,124912963,"chr12s-:g.124911952j124912409_124912506j124912963>124911952j124912637_124912734j124912963[splMUT]",0.999999958939836,10.1310385453611,373,458.6,640,994,3640,3937.4,3967,0.0573132780082988,0.0617923259313301,0.0720373934561452,0.0796437659033079,0.117848970251716,0.136403737942122,0.1546875,98.4870257663898
"chr12","ENSG00000150991","-","mutex_exons_2543",16,124911952,124912409,124912506,124912637,124912734,124913191,"chr12s-:g.124911952j124912409_124912506j124913191>124911952j124912637_124912734j124913191[splMUT]",0.999999420140283,1.26761294900439,158,251.6,360,2008,4053,4840.2,5629,0.129599345870809,0.16195649441942,0.226498889711325,0.290658222121692,0.703583061889251,0.876911109539636,0.916201117318436,122.177644154002
"chr12","ENSG00000150991","-","mutex_exons_2544",23,124911952,124912409,124912506,124912637,124912734,124913419,"chr12s-:g.124911952j124912409_124912506j124913419>124911952j124912637_124912734j124913419[splMUT]",0.999999946389467,2.07373845010759,52,80,211,319,578,680.8,692,0.191616766467066,0.249817606166976,0.323151125401929,0.36283185840708,0.422145328719723,0.563504003882553,0.586750788643533,93.1941711028052
"chr12","ENSG00000150991","-","mutex_exons_2545",24,124911952,124912409,124912506,124912637,124913190,124913419,"chr12s-:g.124911952j124912409_124912506j124913419>124911952j124912637_124913190j124913419[splMUT]",0.999999953812583,7.9572020693371,253,333,452,787,2462,2785.2,2958,0.0643809523809524,0.0650008363685417,0.0831643002028398,0.101226993865031,0.157227387996619,0.174141414141414,0.181818181818182,96.5019711308378
"chr12","ENSG00000150991","-","mutex_exons_2546",26,124911952,124912409,124912506,124912865,124912962,124913191,"chr12s-:g.124911952j124912409_124912506j124913191>124911952j124912865_124912962j124913191[splMUT]",0.999999839320214,2.65386352558714,478,539.6,655,1227,4515,5236,5752,0.200394866732478,0.200433347654358,0.251615429802232,0.291603053435115,0.389189189189189,0.403320681508956,0.426389340266493,120.015469162648
"chr12","ENSG00000150991","-","mutex_exons_2547",24,124911952,124912409,124912506,124912865,124913190,124913419,"chr12s-:g.124911952j124912409_124912506j124913419>124911952j124912865_124913190j124913419[splMUT]",0.999999934907173,6.49203781755362,241,277,361,595,2249,2480,2712,0.0713682432432432,0.0747999644381223,0.0962014863748968,0.120331950207469,0.179365079365079,0.224967316676266,0.227146814404432,96.5910267225378
"chr12","ENSG00000150991","-","mutex_exons_2548",24,124911952,124912409,124912506,124913093,124913190,124913419,"chr12s-:g.124911952j124912409_124912506j124913419>124911952j124913093_124913190j124913419[splMUT]",0.999999738763941,9.96126490357282,408,484,540,970,2564,2846,3062,0.0440613026819923,0.057340616602443,0.0762229806598407,0.0845070422535211,0.116494845360825,0.140371132732095,0.161100196463654,96.5226678312804
"chr12","ENSG00000150991","-","mutex_exons_2549",1,124911952,124912637,124912705,124912409,124912636,124913093,"chr12s-:g.124911952j124912637_124912705j124913093>124911952j124912409_124912636j124913093[splMUT]",1.62106166290953,0.99999964440528,65,93,195,324,601,695,703,0.323076923076923,0.351182548794489,0.502495840266223,0.577200577200577,0.591337099811676,0.703101294065149,0.768518518518518,95.5817940254135
"chr12","ENSG00000150991","-","mutex_exons_2550",7,124911952,124912637,124912734,124912409,124912636,124913093,"chr12s-:g.124911952j124912637_124912734j124913093>124911952j124912409_124912636j124913093[splMUT]",1.63274276208957,0.999999520118077,65,99.4,195,331,601,695,703,0.323076923076923,0.355739644970414,0.502495840266223,0.577200577200577,0.62037037037037,0.705082779456193,0.773413897280967,95.6459234686656
"chr12","ENSG00000150991","-","mutex_exons_2551",5,124911952,124913093,124913190,124912409,124912636,124913321,"chr12s-:g.124911952j124913093_124913190j124913321>124911952j124912409_124912636j124913321[splMUT]",1.94527754774232,0.999999883164765,245,321,450,697,747,1124.4,2314,0.481257557436518,0.509274767301257,0.556818181818182,0.581772784019975,0.664275466284075,0.698743051892725,0.718367346938775,105.898916977309
"chr12","ENSG00000150991","-","mutex_exons_2552",16,124911952,124912637,124912734,124912865,124912962,124913191,"chr12s-:g.124911952j124912637_124912734j124913191>124911952j124912865_124912962j124913191[splMUT]",0.999998283855139,1.64022590281939,362,416.4,940,2267,6749,7277.4,8427,0.0580110497237569,0.0625305919076161,0.162357807652534,0.465660153937241,0.492702029191883,0.769640588734468,0.79588785046729,128.167758214206
"chr12","ENSG00000150991","-","mutex_exons_2553",25,124911952,124912637,124912734,124912865,124913190,124913419,"chr12s-:g.124911952j124912637_124912734j124913419>124911952j124912865_124913190j124913419[splMUT]",0.999992585290694,3.9210188422431,235,299.8,408,723,2380,2698,2898,0.0978723404255319,0.119099634276939,0.149068322981366,0.185507246376812,0.284923928077455,0.367156862745098,0.424019607843137,105.100931869355
"chr12","ENSG00000150991","-","mutex_exons_2554",3,124911952,124912865,124912962,124913093,124913190,124913321,"chr12s-:g.124911952j124912865_124912962j124913321>124911952j124913093_124913190j124913321[splMUT]",0.999999990678517,9.07427973667464,185,208.2,309,419,512,782.999999999999,1587,0.0373831775700935,0.0409961885866444,0.0486486486486487,0.0901639344262295,0.150943396226415,0.187357532935286,0.199312714776632,79.8690580820278
"chr12","ENSG00000150991","-","mutex_exons_2555",0,124912050,124912507,124912583,124912963,124913774,124914587,"chr12s-:g.124912050j124912507_124912583j124914587>124912050j124912963_124913774j124914587[splMUT]",0.0125000758482224,1.00049071940382,1104,1357.6,2421,3865,5340,9055,10631,0,0,0,0,0,0.0722087518762265,0.361043759381134,14.1788219492408
"chr12","ENSG00000150991","-","mutex_exons_2556",1,124912050,124912507,124912636,124912735,124912864,124913093,"chr12s-:g.124912050j124912507_124912636j124913093>124912050j124912735_124912864j124913093[splMUT]",0.95211597435501,4.45036850460579,94,138.8,182,568,980,1892.6,3771,0.0520408163265306,0.0551634080205509,0.0819672131147541,0.092485549132948,0.112749349522984,0.315577948672618,0.861840360647043,91.821177544267
"chr12","ENSG00000150991","-","mutex_exons_2557",1,124912050,124912507,124912636,124912735,124912864,124913549,"chr12s-:g.124912050j124912507_124912636j124913549>124912050j124912735_124912864j124913549[splMUT]",0.99999971970091,2.62892031111069,108,135.2,175,528,1497,2322.6,4377,0.0949820788530466,0.103844900619094,0.237704918032787,0.241176470588235,0.321888412017167,0.469912371855815,0.844185515193055,100.490413785129
"chr12","ENSG00000150991","-","mutex_exons_2558",3,124912050,124912963,124913039,124912735,124912864,124913268,"chr12s-:g.124912050j124912963_124913039j124913268>124912050j124912735_124912864j124913268[splMUT]",1.04677073589954,0.49516730427162,56,59.2,115,387,925,1194.4,1408,0.155038759689922,0.175586065190997,0.431818181818182,0.568799298860649,0.943338437978561,1,1,93.3615043270403
"chr12","ENSG00000150991","-","mutex_exons_2559",12,124912050,124912963,124913039,124913191,124913267,124913496,"chr12s-:g.124912050j124912963_124913039j124913496>124912050j124913191_124913267j124913496[splMUT]",2.40559326797747,0.999999828599163,612,780.8,958,1633,3735,4173.8,4881,0.510061919504644,0.513150013176983,0.524329106458272,0.694877505567929,0.76459741856177,0.83980860125261,0.8504,123.052868429524
"chr12","ENSG00000150991","-","mutex_exons_2560",4,124912180,124912637,124912734,124912865,124912962,124913191,"chr12s-:g.124912180j124912637_124912734j124913191>124912180j124912865_124912962j124913191[splMUT]",0.787766654908429,1.49896370853226,346,362.8,855,2112,6592,7041.4,8183,0.0359408033826638,0.0395581028730646,0.0486725663716814,0.45445994670011,0.491751191494562,0.756102247943111,0.783882783882784,125.934535323273
"chr12","ENSG00000150991","-","mutex_exons_2561",4,124912180,124912637,124912734,124912865,124913190,124913419,"chr12s-:g.124912180j124912637_124912734j124913419>124912180j124912865_124913190j124913419[splMUT]",0.999999609140509,9.12243760983017,219,226.2,297,547,2182,2438.8,2654,0.0657894736842105,0.071605383321317,0.0790513833992095,0.101434426229508,0.117998163452709,0.136717837126804,0.181297709923664,90.1672927205025
"chr12","ENSG00000150991","-","mutex_exons_2562",1,124912408,124912584,124912636,124912637,124912705,124913093,"chr12s-:g.124912408j124912584_124912636j124913093>124912408j124912637_124912705j124913093[splMUT]",0.999999948568968,26.7254920441562,435,497.4,810,1323,2782,3106.6,3437,0.0148385219668315,0.0193276225937753,0.0250447227191413,0.0352112676056338,0.0413793103448276,0.057174529942696,0.0782006920415225,83.1763235742795
