,seq_header,seq_id,novelSeq
0,en|ENST00000404040,en|ENST00000404040,False
0,en|ENST00000303498,en|ENST00000303498,False
1,en|ENST00000303498,en|ENST00000303498:g.15601894j15632591_15632866j15635424>15601894j15630002_15630120j15635424,False
2,en|ENST00000303498,en|ENST00000303498:g.15601894j15632591_15632866j15635424>15601894j15602154_15602310j15635424,False
0,en|ENST00000331889,en|ENST00000331889,False
0,en|ENST00000328834,en|ENST00000328834,False
0,en|ENST00000454516,en|ENST00000454516,False
0,en|ENST00000403205|ENST00000339296,en|ENST00000403205,False
1,en|ENST00000403205|ENST00000339296,en|ENST00000339296,False
0,en|ENST00000310898,en|ENST00000310898,False
0,en|ENST00000356401,en|ENST00000356401,False
0,en|ENST00000415265,en|ENST00000415265,False
0,en|ENST00000538711|ENST00000541308,en|ENST00000538711:g.49470433j49476849_49476905j49510419>49470433j49488626_49488745j49510419,False
1,en|ENST00000538711|ENST00000541308,en|ENST00000541308:g.49470433j49492823_49492973j49510419>49470433j49476849_49476905j49510419,False
2,en|ENST00000538711|ENST00000541308,en|ENST00000541308:g.49470433j49492823_49492973j49510419>49470433j49470965_49471049j49510419,False
3,en|ENST00000538711|ENST00000541308,en|ENST00000538711:g.49470433j49476849_49476905j49510419>49470433j49492823_49492973j49510419,False
4,en|ENST00000538711|ENST00000541308,en|ENST00000541308:g.49470433j49492823_49492973j49510419>49470433j49487254_49487415j49510419,False
5,en|ENST00000538711|ENST00000541308,en|ENST00000538711:g.49470433j49476849_49476905j49510419>49470433j49492827_49492973j49510419,False
6,en|ENST00000538711|ENST00000541308,en|ENST00000538711,False
7,en|ENST00000538711|ENST00000541308,en|ENST00000541308:g.49470433j49492823_49492973j49510419>49470433j49470965_49471073j49510419,False
8,en|ENST00000538711|ENST00000541308,en|ENST00000541308,False
0,en|ENST00000611400|ENST00000457573,en|ENST00000611400,False
1,en|ENST00000611400|ENST00000457573,en|ENST00000457573,False
2,en|ENST00000611400|ENST00000457573,en|ENST00000611400:g.51671288j51672210_51672301j51674271>51671288j51672341_51672392j51674271,False
3,en|ENST00000611400|ENST00000457573,en|ENST00000457573:g.51671288j51672341_51672392j51674271>51671288j51672210_51672301j51674271,False
0,en|ENST00000463937,en|ENST00000463937,False
0,en|ENST00000476351,en|ENST00000476351,False
1,en|ENST00000476351,en|ENST00000635797:g.51984158j51985207_51985271j51985852>51984158j51985401_51985465j51985852,False
0,en|ENST00000635797,en|ENST00000635797,False
1,en|ENST00000635797,en|ENST00000476351:g.51984158j51985401_51985465j51985852>51984158j51985207_51985271j51985852,False
0,en|ENST00000494103,en|ENST00000494103,False
0,en|ENST00000476854,en|ENST00000476854,False
0,en|ENST00000637424,en|ENST00000637424,False
0,en|ENST00000350061,en|ENST00000350061,False
0,en|ENST00000636938,en|ENST00000636938,False
0,en|ENST00000288139|ENST00000645528,en|ENST00000288139,False
1,en|ENST00000288139|ENST00000645528,en|ENST00000645528,False
0,en|ENST00000422281,en|ENST00000422281,False
0,en|ENST00000636570,en|ENST00000636570,False
0,en|ENST00000394206|ENST00000335979,en|ENST00000335979:g.97764977j97765991_97766089j97768081>97764977j97766632_97766690j97768081,False
1,en|ENST00000394206|ENST00000335979,en|ENST00000394206,False
2,en|ENST00000394206|ENST00000335979,en|ENST00000394206:g.97764977j97766632_97766690j97768081>97764977j97765991_97766089j97768081,False
3,en|ENST00000394206|ENST00000335979,en|ENST00000335979,False
0,en|ENST00000261037,en|ENST00000261037:g.99638664j99675660_99675721j99744897>99638664j99691399_99691568j99744897,False
1,en|ENST00000261037,en|ENST00000261037:g.99638664j99675660_99675721j99744897>99638664j99691399_99691584j99744897,False
2,en|ENST00000261037,en|ENST00000261037,False
0,en|ENST00000622536,en|ENST00000622536,False
0,en|ENST00000473539,en|ENST00000473539,False
0,en|ENST00000330212,en|ENST00000330212,False
0,en|ENST00000273666,en|ENST00000273666,False
0,en|ENST00000497029,en|ENST00000492541:g.121318540j121378716_121378886j121381293>121318540j121324493_121324585j121381293,False
1,en|ENST00000497029,en|ENST00000497029,False
0,en|ENST00000492541,en|ENST00000492541,False
1,en|ENST00000492541,en|ENST00000497029:g.121318540j121324493_121324585j121381293>121318540j121378716_121378886j121381293,False
0,en|ENST00000471454,en|ENST00000471454,False
0,en|ENST00000472879,en|ENST00000472879,False
0,en|ENST00000232125,en|ENST00000232125,False
0,en|ENST00000308982,en|ENST00000308982,False
0,en|ENST00000431818,en|ENST00000431818:g.129451998j129456114_129456264j129458599>129451998j129457922_129458015j129458599,False
1,en|ENST00000431818,en|ENST00000431818,False
0,en|ENST00000296266,en|ENST00000296266,False
0,en|ENST00000507564,en|ENST00000507564,False
0,en|ENST00000265379,en|ENST00000265379,False
0,en|ENST00000468777,en|ENST00000468777,False
1,en|ENST00000468777,en|ENST00000469217:g.136256623j136259176_136259235j136260479>136256623j136260263_136260355j136260479,False
0,en|ENST00000469217,en|ENST00000469217,False
1,en|ENST00000469217,en|ENST00000468777:g.136256623j136260263_136260355j136260479>136256623j136259176_136259235j136260479,False
0,en|ENST00000338446,en|ENST00000338446,False
0,en|ENST00000360570,en|ENST00000360570,False
0,en|ENST00000514251,en|ENST00000514251,False
0,en|ENST00000296051,en|ENST00000296051,False
0,en|ENST00000344229,en|ENST00000344229:g.149813353j149813925_149814026j149846011>149813353j149822518_149822573j149846011,False
1,en|ENST00000344229,en|ENST00000344229,False
2,en|ENST00000344229,en|ENST00000344229:g.149813353j149813925_149814026j149846011>149813353j149814100_149814331j149846011,False
0,en|ENST00000406576,en|ENST00000406576,False
0,en|ENST00000493459,en|ENST00000493459,False
0,en|ENST00000482628,en|ENST00000482628:g.158571347j158573298_158573433j158592434>158571347j158588852_158588924j158592434,False
1,en|ENST00000482628,en|ENST00000482628,False
0,en|ENST00000478894,en|ENST00000478894,False
1,en|ENST00000478894,en|ENST00000478894:g.158571347j158582656_158582929j158592434>158571347j158588852_158588924j158592434,False
0,en|ENST00000472629,en|ENST00000472629,False
0,en|ENST00000468861,en|ENST00000468861,False
1,en|ENST00000468861,en|ENST00000468861:g.180912736j180935138_180935231j180947865>180912736j180914652_180914995j180947865,False
0,en|ENST00000313143|ENST00000649964,en|ENST00000313143,False
1,en|ENST00000313143|ENST00000649964,en|ENST00000649964,False
0,en|ENST00000431765,en|ENST00000431765,False
0,en|ENST00000411763,en|ENST00000411763,False
0,en|ENST00000292807,en|ENST00000292807,False
1,en|ENST00000292807,en|ENST00000621863:g.184180251j184180842_184180844j184180849>184180251j184180645_184180650j184180849,False
0,en|ENST00000621863,en|ENST00000621863,False
1,en|ENST00000621863,en|ENST00000292807:g.184180251j184180645_184180650j184180849>184180251j184180842_184180844j184180849,False
0,en|ENST00000443863,en|ENST00000443863,False
0,en|ENST00000444204,en|ENST00000444204,False
1,en|ENST00000444204,en|ENST00000444204:g.186842749j186845557_186845607j186853051>186842749j186851106_186851221j186853051,False
0,en|ENST00000617246,en|ENST00000617246:g.188225527j188341663_188341719j188406112>188225527j188312835_188312918j188406112,False
1,en|ENST00000617246,en|ENST00000617246,False
0,en|ENST00000447382,en|ENST00000447382,False
1,en|ENST00000447382,en|ENST00000447382:g.190514219j190556130_190556216j190564289>190514219j190554633_190554693j190564289,False
0,en|ENST00000422485,en|ENST00000422485:g.190514219j190556130_190556216j190564289>190514219j190554633_190554693j190564289,False
1,en|ENST00000422485,en|ENST00000422485,False
0,en|ENST00000317757,en|ENST00000317757,False
1,en|ENST00000317757,en|ENST00000317757:g.190514219j190556130_190556216j190564289>190514219j190554633_190554693j190564289,False
0,en|ENST00000643329,en|ENST00000643329,False
1,en|ENST00000643329,en|ENST00000643329:g.193593409j193603500_193603557j193614723>193593409j193596800_193596946j193614723,False
0,en|ENST00000647248|ENST00000464167,en|ENST00000647248,False
1,en|ENST00000647248|ENST00000464167,en|ENST00000464167,False
0,en|ENST00000618999,en|ENST00000618999:g.9028130j9032650_9032752j9038063>9028130j9035503_9035589j9038063,False
1,en|ENST00000618999,en|ENST00000618999,False
0,en|ENST00000618572|ENST00000430427,en|ENST00000618572,False
1,en|ENST00000618572|ENST00000430427,en|ENST00000430427,False
0,en|ENST00000337354,en|ENST00000337354,False
0,en|ENST00000383801,en|ENST00000383801,False
0,en|ENST00000295824,en|ENST00000295824,False
0,en|ENST00000344838,en|ENST00000344838,False
0,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000644321:g.24229001j24237991_24238081j24337300>24229001j24297226_24297371j24337300,False
1,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000646209,False
2,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000646209:g.24229001j24297226_24297371j24337300>24229001j24237991_24238081j24337300,False
3,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000415021,False
4,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000646209:g.24229001j24297226_24297371j24337300>24229001j24318421_24318494j24337300,False
5,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000644321,False
6,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000644321:g.24229001j24237991_24238081j24337300>24229001j24318358_24318494j24337300,False
7,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000356447:g.24229001j24297226_24297371j24337300>24229001j24318421_24318494j24337300,False
8,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000356447:g.24229001j24297226_24297371j24337300>24229001j24237991_24238081j24337300,False
9,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000644321:g.24229001j24237991_24238081j24337300>24229001j24318421_24318494j24337300,False
10,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000356447,False
11,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000415021:g.24229001j24297226_24297371j24337300>24229001j24237991_24238081j24337300,False
12,en|ENST00000646209|ENST00000415021|ENST00000644321|ENST00000356447,en|ENST00000415021:g.24229001j24297226_24297371j24337300>24229001j24318421_24318494j24337300,False
0,en|ENST00000468888,en|ENST00000468888,False
0,en|ENST00000399362,en|ENST00000399362,False
0,en|ENST00000359576,en|ENST00000359576,False
0,en|ENST00000635664,en|ENST00000635664,False
0,en|ENST00000396428,en|ENST00000396428,False
0,en|ENST00000425664|ENST00000414099,en|ENST00000425664,False
1,en|ENST00000425664|ENST00000414099,en|ENST00000414099,False
0,en|ENST00000423572,en|ENST00000423572,False
0,en|ENST00000413689,en|ENST00000333535:g.38609964j38613743_38613834j38620843>38609964j38613975_38614066j38620843,False
1,en|ENST00000413689,en|ENST00000413689,False
0,en|ENST00000451551|ENST00000450102,en|ENST00000449557:g.38609964j38613743_38613834j38620843>38609964j38613975_38614066j38620843,False
1,en|ENST00000451551|ENST00000450102,en|ENST00000451551,False
2,en|ENST00000451551|ENST00000450102,en|ENST00000450102,False
0,en|ENST00000333535,en|ENST00000413689:g.38609964j38613975_38614066j38620843>38609964j38613743_38613834j38620843,False
1,en|ENST00000333535,en|ENST00000333535,False
0,en|ENST00000455624,en|ENST00000455624,False
0,en|ENST00000449557,en|ENST00000451551:g.38609964j38613975_38614066j38620843>38609964j38613743_38613834j38620843,False
1,en|ENST00000449557,en|ENST00000450102:g.38609964j38613975_38614066j38620843>38609964j38613743_38613834j38620843,False
2,en|ENST00000449557,en|ENST00000449557,False
0,en|ENST00000292246,en|ENST00000292246,False
0,en|ENST00000350459,en|ENST00000350459,False
0,en|ENST00000396091,en|ENST00000396091,False
0,en|ENST00000414522,en|ENST00000414522,False
1,en|ENST00000414522,en|ENST00000292246:g.43366974j43432611_43432727j43549720>43366974j43372728_43372847j43549720,False
0,en|ENST00000451430,en|ENST00000451430,False
0,en|ENST00000452770,en|ENST00000452770,False
1,en|ENST00000452770,en|ENST00000452770:g.47277379j47282140_47282385j47282495>47277379j47280952_47281195j47282495,False
0,en|ENST00000432678,en|ENST00000432678,False
0,en|ENST00000446860,en|ENST00000446860,False
0,en|ENST00000413298,en|ENST00000413298:g.48695421j48708120_48708237j48717157>48695421j48715389_48715527j48717157,False
1,en|ENST00000413298,en|ENST00000413298,False
2,en|ENST00000413298,en|ENST00000413298:g.48695421j48708120_48708237j48717157>48695421j48715315_48715519j48717157,False
3,en|ENST00000413298,en|ENST00000413298:g.48695421j48708120_48708237j48717157>48695421j48715315_48715527j48717157,False
4,en|ENST00000413298,en|ENST00000413298:g.48695421j48708120_48708237j48717157>48695421j48715509_48715527j48717157,False
0,en|ENST00000431721,en|ENST00000431721,False
0,en|ENST00000443964,en|ENST00000443964,False
0,en|ENST00000635808,en|ENST00000635808,False
0,en|ENST00000638063,en|ENST00000638063,False
0,en|ENST00000538581,en|ENST00000538581,False
0,en|ENST00000636865,en|ENST00000636865,False
0,en|ENST00000427987,en|ENST00000427987,False
0,en|ENST00000273588,en|ENST00000273588,False
0,en|ENST00000395338,en|ENST00000395338,False
0,en|ENST00000458307,en|ENST00000458307,False
0,en|ENST00000637682,en|ENST00000637682,False
0,en|ENST00000636597,en|ENST00000636597,False
0,en|ENST00000417270,en|ENST00000417270,False
0,en|ENST00000441239,en|ENST00000441239,False
0,en|ENST00000484633,en|ENST00000484633:g.51961304j51962810_51962892j51967326>51961304j51961749_51961894j51967326,False
1,en|ENST00000484633,en|ENST00000484633,False
0,en|ENST00000431842,en|ENST00000431842,False
0,en|ENST00000459701,en|ENST00000459701,False
0,en|ENST00000302819,en|ENST00000302819,False
0,en|ENST00000383710,en|ENST00000383710,False
0,en|ENST00000355354,en|ENST00000355354,False
0,en|ENST00000462705,en|ENST00000462705:g.114743779j114874039_114874108j114900304>114743779j114801101_114801174j114900304,False
1,en|ENST00000462705,en|ENST00000462705,False
0,en|ENST00000283871,en|ENST00000283871,False
0,en|ENST00000471785|ENST00000477522,en|ENST00000471785,False
1,en|ENST00000471785|ENST00000477522,en|ENST00000477522,False
0,en|ENST00000462315,en|ENST00000462315,False
0,en|ENST00000645291,en|ENST00000645291,False
0,en|ENST00000648771,en|ENST00000648771:g.129857405j129860940_129861012j129880309>129857405j129867010_129867098j129880309,False
1,en|ENST00000648771,en|ENST00000648771,False
0,en|ENST00000381975,en|ENST00000381975,False
0,en|ENST00000347147,en|ENST00000347147,False
0,en|ENST00000473092,en|ENST00000473092,False
0,en|ENST00000333602,en|ENST00000333602,False
0,en|ENST00000428187,en|ENST00000428187,False
0,en|ENST00000296326,en|ENST00000296326,False
0,en|ENST00000419354|ENST00000448528,en|ENST00000419354,False
1,en|ENST00000419354|ENST00000448528,en|ENST00000448528,False
0,en|ENST00000452595,en|ENST00000452595,False
0,en|ENST00000422288,en|ENST00000422288,False
0,en|ENST00000443183,en|ENST00000443183,False
0,en|ENST00000392382,en|ENST00000392382,False
0,en|ENST00000612220,en|ENST00000313288:g.1723870j1727708_1728787j1730887>1723870j1730388_1730388j1730887,False
1,en|ENST00000612220,en|ENST00000612220,False
0,en|ENST00000313288,en|ENST00000313288,False
0,en|ENST00000324666,en|ENST00000324666,False
0,en|ENST00000513328,en|ENST00000513328,False
0,en|ENST00000503455,en|ENST00000503455,False
0,en|ENST00000398123|ENST00000398125,en|ENST00000398123,False
1,en|ENST00000398123|ENST00000398125,en|ENST00000398125,False
0,en|ENST00000355842,en|ENST00000355842,False
0,en|ENST00000398052,en|ENST00000398052,False
0,en|ENST00000504933,en|ENST00000504933,False
0,en|ENST00000622093,en|ENST00000622093,False
0,en|ENST00000273739,en|ENST00000273739,False
0,en|ENST00000503837,en|ENST00000503837,False
0,en|ENST00000503585,en|ENST00000503585,False
0,en|ENST00000502374,en|ENST00000502374,False
0,en|ENST00000467011,en|ENST00000467011,False
0,en|ENST00000508802,en|ENST00000508802,False
0,en|ENST00000622175|ENST00000615083|ENST00000610353|ENST00000615577|ENST00000619474,en|ENST00000615577:g.40197300j40235177_40235358j40242714>40197300j40200512_40200565j40242714,False
1,en|ENST00000622175|ENST00000615083|ENST00000610353|ENST00000615577|ENST00000619474,en|ENST00000619474:g.40197300j40212664_40212791j40242714>40197300j40235177_40235358j40242714,False
2,en|ENST00000622175|ENST00000615083|ENST00000610353|ENST00000615577|ENST00000619474,en|ENST00000615577:g.40197300j40235177_40235358j40242714>40197300j40212664_40212734j40242714,False
3,en|ENST00000622175|ENST00000615083|ENST00000610353|ENST00000615577|ENST00000619474,en|ENST00000615083:g.40197300j40200512_40200565j40242714>40197300j40235177_40235358j40242714,False
4,en|ENST00000622175|ENST00000615083|ENST00000610353|ENST00000615577|ENST00000619474,en|ENST00000610353:g.40197300j40235193_40235358j40242714>40197300j40205693_40205832j40242714,False
